Date,Close
2-Jan-2019,"$14,347.16"
3-Jan-2019,"$14,212.75"
4-Jan-2019,"$14,426.62"
7-Jan-2019,"$14,504.13"
8-Jan-2019,"$14,605.15"
9-Jan-2019,"$14,804.73"
10-Jan-2019,"$14,903.49"
11-Jan-2019,"$14,939.18"
14-Jan-2019,"$14,975.53"
15-Jan-2019,"$15,046.28"
16-Jan-2019,"$15,111.26"
17-Jan-2019,"$15,211.22"
18-Jan-2019,"$15,303.83"
21-Jan-2019,"$15,354.16"
22-Jan-2019,"$15,233.76"
23-Jan-2019,"$15,208.33"
24-Jan-2019,"$15,280.78"
25-Jan-2019,"$15,366.05"
28-Jan-2019,"$15,378.62"
29-Jan-2019,"$15,463.14"
30-Jan-2019,"$15,484.55"
31-Jan-2019,"$15,540.60"
1-Feb-2019,"$15,506.31"
4-Feb-2019,"$15,602.32"
5-Feb-2019,"$15,702.69"
6-Feb-2019,"$15,712.31"
7-Feb-2019,"$15,703.36"
8-Feb-2019,"$15,633.33"
11-Feb-2019,"$15,568.85"
12-Feb-2019,"$15,642.10"
13-Feb-2019,"$15,626.73"
14-Feb-2019,"$15,695.98"
15-Feb-2019,"$15,838.24"
19-Feb-2019,"$15,937.44"
20-Feb-2019,"$16,031.24"
21-Feb-2019,"$16,000.86"
22-Feb-2019,"$16,013.01"
25-Feb-2019,"$16,057.03"
26-Feb-2019,"$16,067.91"
27-Feb-2019,"$16,074.30"
28-Feb-2019,"$15,999.01"
1-Mar-2019,"$16,068.25"
4-Mar-2019,"$16,038.13"
5-Mar-2019,"$16,086.54"
6-Mar-2019,"$16,092.07"
7-Mar-2019,"$16,056.51"
8-Mar-2019,"$15,996.21"
11-Mar-2019,"$16,106.24"
12-Mar-2019,"$16,136.66"
13-Mar-2019,"$16,149.97"
14-Mar-2019,"$16,087.55"
15-Mar-2019,"$16,140.35"
18-Mar-2019,"$16,251.37"
19-Mar-2019,"$16,188.10"
20-Mar-2019,"$16,167.56"
21-Mar-2019,"$16,244.59"
22-Mar-2019,"$16,089.33"
25-Mar-2019,"$16,065.86"
26-Mar-2019,"$16,155.16"
27-Mar-2019,"$16,132.53"
28-Mar-2019,"$16,155.49"
29-Mar-2019,"$16,102.09"
1-Apr-2019,"$16,228.06"
2-Apr-2019,"$16,263.87"
3-Apr-2019,"$16,279.86"
4-Apr-2019,"$16,311.61"
5-Apr-2019,"$16,396.15"
8-Apr-2019,"$16,407.29"
9-Apr-2019,"$16,336.45"
10-Apr-2019,"$16,396.29"
11-Apr-2019,"$16,399.47"
12-Apr-2019,"$16,480.53"
15-Apr-2019,"$16,515.46"
16-Apr-2019,"$16,502.20"
17-Apr-2019,"$16,544.24"
18-Apr-2019,"$16,612.81"
22-Apr-2019,"$16,577.28"
23-Apr-2019,"$16,669.40"
24-Apr-2019,"$16,586.52"
25-Apr-2019,"$16,576.10"
26-Apr-2019,"$16,613.46"
29-Apr-2019,"$16,600.37"
30-Apr-2019,"$16,580.73"
1-May-2019,"$16,502.75"
2-May-2019,"$16,410.88"
3-May-2019,"$16,494.43"
6-May-2019,"$16,493.46"
7-May-2019,"$16,357.75"
8-May-2019,"$16,397.40"
9-May-2019,"$16,321.75"
10-May-2019,"$16,297.55"
13-May-2019,"$16,193.41"
14-May-2019,"$16,284.53"
15-May-2019,"$16,318.14"
16-May-2019,"$16,443.86"
17-May-2019,"$16,401.75"
21-May-2019,"$16,426.47"
22-May-2019,"$16,327.35"
23-May-2019,"$16,164.61"
24-May-2019,"$16,230.04"
27-May-2019,"$16,346.66"
28-May-2019,"$16,297.46"
29-May-2019,"$16,131.47"
30-May-2019,"$16,089.24"
31-May-2019,"$16,037.49"
3-Jun-2019,"$16,015.89"
4-Jun-2019,"$16,166.24"
5-Jun-2019,"$16,212.66"
6-Jun-2019,"$16,227.80"
7-Jun-2019,"$16,230.96"
10-Jun-2019,"$16,216.26"
11-Jun-2019,"$16,248.76"
12-Jun-2019,"$16,227.24"
13-Jun-2019,"$16,239.26"
14-Jun-2019,"$16,301.91"
17-Jun-2019,"$16,353.45"
18-Jun-2019,"$16,503.35"
19-Jun-2019,"$16,511.79"
20-Jun-2019,"$16,574.83"
21-Jun-2019,"$16,525.43"
24-Jun-2019,"$16,523.47"
25-Jun-2019,"$16,371.28"
26-Jun-2019,"$16,312.22"
27-Jun-2019,"$16,307.73"
28-Jun-2019,"$16,382.20"
2-Jul-2019,"$16,471.29"
3-Jul-2019,"$16,576.20"
4-Jul-2019,"$16,588.85"
5-Jul-2019,"$16,541.99"
8-Jul-2019,"$16,462.95"
9-Jul-2019,"$16,545.21"
10-Jul-2019,"$16,563.29"
11-Jul-2019,"$16,527.90"
12-Jul-2019,"$16,488.12"
15-Jul-2019,"$16,510.82"
16-Jul-2019,"$16,502.42"
17-Jul-2019,"$16,484.21"
18-Jul-2019,"$16,494.23"
19-Jul-2019,"$16,485.94"
22-Jul-2019,"$16,518.88"
23-Jul-2019,"$16,572.68"
24-Jul-2019,"$16,611.84"
25-Jul-2019,"$16,488.20"
26-Jul-2019,"$16,531.04"
29-Jul-2019,"$16,492.17"
30-Jul-2019,"$16,466.05"
31-Jul-2019,"$16,406.56"
1-Aug-2019,"$16,377.04"
2-Aug-2019,"$16,271.66"
6-Aug-2019,"$16,149.49"
7-Aug-2019,"$16,265.22"
8-Aug-2019,"$16,404.53"
9-Aug-2019,"$16,341.34"
12-Aug-2019,"$16,237.77"
13-Aug-2019,"$16,350.84"
14-Aug-2019,"$16,045.94"
15-Aug-2019,"$16,012.53"
16-Aug-2019,"$16,149.79"
19-Aug-2019,"$16,304.05"
20-Aug-2019,"$16,213.31"
21-Aug-2019,"$16,309.23"
22-Aug-2019,"$16,253.46"
23-Aug-2019,"$16,037.58"
26-Aug-2019,"$16,098.79"
27-Aug-2019,"$16,183.59"
28-Aug-2019,"$16,271.65"
29-Aug-2019,"$16,384.49"
30-Aug-2019,"$16,442.07"
3-Sep-2019,"$16,399.23"
4-Sep-2019,"$16,448.84"
5-Sep-2019,"$16,574.81"
6-Sep-2019,"$16,535.33"
9-Sep-2019,"$16,495.09"
10-Sep-2019,"$16,537.34"
11-Sep-2019,"$16,611.14"
12-Sep-2019,"$16,643.28"
13-Sep-2019,"$16,682.42"
16-Sep-2019,"$16,751.31"
17-Sep-2019,"$16,834.75"
18-Sep-2019,"$16,800.29"
19-Sep-2019,"$16,858.35"
20-Sep-2019,"$16,899.69"
23-Sep-2019,"$16,867.20"
24-Sep-2019,"$16,798.33"
25-Sep-2019,"$16,784.29"
26-Sep-2019,"$16,790.40"
27-Sep-2019,"$16,694.27"
30-Sep-2019,"$16,658.63"
1-Oct-2019,"$16,447.66"
2-Oct-2019,"$16,310.97"
3-Oct-2019,"$16,369.03"
4-Oct-2019,"$16,449.35"
7-Oct-2019,"$16,421.75"
8-Oct-2019,"$16,293.95"
9-Oct-2019,"$16,379.87"
10-Oct-2019,"$16,422.68"
11-Oct-2019,"$16,415.16"
15-Oct-2019,"$16,418.39"
16-Oct-2019,"$16,427.18"
17-Oct-2019,"$16,426.30"
18-Oct-2019,"$16,377.12"
21-Oct-2019,"$16,418.45"
22-Oct-2019,"$16,391.52"
23-Oct-2019,"$16,335.93"
24-Oct-2019,"$16,369.32"
25-Oct-2019,"$16,404.49"
28-Oct-2019,"$16,387.53"
29-Oct-2019,"$16,418.14"
30-Oct-2019,"$16,501.43"
31-Oct-2019,"$16,483.16"
1-Nov-2019,"$16,594.07"
4-Nov-2019,"$16,669.81"
5-Nov-2019,"$16,681.92"
6-Nov-2019,"$16,745.64"
7-Nov-2019,"$16,805.75"
8-Nov-2019,"$16,877.42"
11-Nov-2019,"$16,882.76"
12-Nov-2019,"$16,909.38"
13-Nov-2019,"$16,957.99"
14-Nov-2019,"$16,972.18"
15-Nov-2019,"$17,028.47"
18-Nov-2019,"$17,025.11"
19-Nov-2019,"$17,011.40"
20-Nov-2019,"$17,005.82"
21-Nov-2019,"$16,999.19"
22-Nov-2019,"$16,954.84"
25-Nov-2019,"$17,032.86"
26-Nov-2019,"$17,035.88"
27-Nov-2019,"$17,100.57"
28-Nov-2019,"$17,114.52"
29-Nov-2019,"$17,040.20"
2-Dec-2019,"$16,981.47"
3-Dec-2019,"$16,892.18"
4-Dec-2019,"$16,897.34"
5-Dec-2019,"$16,854.92"
6-Dec-2019,"$16,996.97"
9-Dec-2019,"$16,950.85"
10-Dec-2019,"$16,950.70"
11-Dec-2019,"$16,939.61"
12-Dec-2019,"$16,946.90"
13-Dec-2019,"$17,003.13"
16-Dec-2019,"$17,056.36"
17-Dec-2019,"$17,075.20"
18-Dec-2019,"$17,031.98"
19-Dec-2019,"$17,064.04"
20-Dec-2019,"$17,118.44"
23-Dec-2019,"$17,128.71"
24-Dec-2019,"$17,180.15"
27-Dec-2019,"$17,168.21"
30-Dec-2019,"$17,098.56"
